Contaski_V1
SATURATION_CONFIG: threshold=500 (0=desabilitado, líder não cai por flood)
Creating 200 nodes
Creating internet stack
Create channels
Creating sixlowpan
Create networks and assign IPv6 Addresses
Setting up mobility
Create applications
427211823+60+2+0,1,2,3,4,5,6
820755349+60+2+0,1,2,3,6
1939307442+60+3+0,1,2,3,4,5
1138375218+60+2+0,1,2,3,4,6
381321519+60+2+0,1,2,3,6
1701434371+60+1+0,1,2,3,4,5,6
715060817+60+1+0,1,2,3,4
465430360+60+2+0,1,2,3
857067206+60+3+0,1,2,3,4,5
2098986516+60+2+0,1,2,4,5
98361108+60+3+0,1,2,3,5,6
1873762608+60+3+0,1,2,3,4,6
ATTACK_CONFIG: 5 atacantes, modo=2 (1=membro→líder, 2=líder→AP), início=300s taxa=50 pkts/s
AP: fe80::ff:fe00:c9
N: IP fe80::ff:fe00:1 D 141.421
N: IP fe80::ff:fe00:2 D 131.244
N: IP fe80::ff:fe00:3 D 122.066
N: IP fe80::ff:fe00:4 D 114.127
N: IP fe80::ff:fe00:5 D 107.703
N: IP fe80::ff:fe00:6 D 103.078
N: IP fe80::ff:fe00:7 D 100.499
N: IP fe80::ff:fe00:8 D 100.125
N: IP fe80::ff:fe00:9 D 101.98
N: IP fe80::ff:fe00:a D 105.948
N: IP fe80::ff:fe00:b D 111.803
N: IP fe80::ff:fe00:c D 119.269
N: IP fe80::ff:fe00:d D 128.062
N: IP fe80::ff:fe00:e D 137.931
N: IP fe80::ff:fe00:f D 131.244
N: IP fe80::ff:fe00:10 D 120.208
N: IP fe80::ff:fe00:11 D 110.114
N: IP fe80::ff:fe00:12 D 101.242
N: IP fe80::ff:fe00:13 D 93.9415
N: IP fe80::ff:fe00:14 D 88.6002
N: IP fe80::ff:fe00:15 D 85.5862
N: IP fe80::ff:fe00:16 D 85.1469
N: IP fe80::ff:fe00:17 D 87.3212
N: IP fe80::ff:fe00:18 D 91.9239
N: IP fe80::ff:fe00:19 D 98.6154
N: IP fe80::ff:fe00:1a D 107.005
N: IP fe80::ff:fe00:1b D 116.726
N: IP fe80::ff:fe00:1c D 127.475
N: IP fe80::ff:fe00:1d D 122.066
N: IP fe80::ff:fe00:1e D 110.114
N: IP fe80::ff:fe00:1f D 98.9949
N: IP fe80::ff:fe00:20 D 89.0225
N: IP fe80::ff:fe00:21 D 80.6226
N: IP fe80::ff:fe00:22 D 74.3303
N: IP fe80::ff:fe00:23 D 70.7107
N: IP fe80::ff:fe00:24 D 70.1783
N: IP fe80::ff:fe00:25 D 72.8011
N: IP fe80::ff:fe00:26 D 78.2624
N: IP fe80::ff:fe00:27 D 86.0233
N: IP fe80::ff:fe00:28 D 95.5249
N: IP fe80::ff:fe00:29 D 106.301
N: IP fe80::ff:fe00:2a D 118.004
N: IP fe80::ff:fe00:2b D 114.127
N: IP fe80::ff:fe00:2c D 101.242
N: IP fe80::ff:fe00:2d D 89.0225
N: IP fe80::ff:fe00:2e D 77.7817
N: IP fe80::ff:fe00:2f D 68.0074
N: IP fe80::ff:fe00:30 D 60.4152
N: IP fe80::ff:fe00:31 D 55.9017
N: IP fe80::ff:fe00:32 D 55.2268
N: IP fe80::ff:fe00:33 D 58.5235
N: IP fe80::ff:fe00:34 D 65.192
N: IP fe80::ff:fe00:35 D 74.3303
N: IP fe80::ff:fe00:36 D 85.1469
N: IP fe80::ff:fe00:37 D 97.0824
N: IP fe80::ff:fe00:38 D 109.772
N: IP fe80::ff:fe00:39 D 107.703
N: IP fe80::ff:fe00:3a D 93.9415
N: IP fe80::ff:fe00:3b D 80.6226
N: IP fe80::ff:fe00:3c D 68.0074
N: IP fe80::ff:fe00:3d D 56.5685
N: IP fe80::ff:fe00:3e D 47.1699
N: IP fe80::ff:fe00:3f D 41.2311
N: IP fe80::ff:fe00:40 D 40.3113
N: IP fe80::ff:fe00:41 D 44.7214
N: IP fe80::ff:fe00:42 D 53.1507
N: IP fe80::ff:fe00:43 D 64.0312
N: IP fe80::ff:fe00:44 D 76.3217
N: IP fe80::ff:fe00:45 D 89.4427
N: IP fe80::ff:fe00:46 D 103.078
N: IP fe80::ff:fe00:47 D 103.078
N: IP fe80::ff:fe00:48 D 88.6002
N: IP fe80::ff:fe00:49 D 74.3303
N: IP fe80::ff:fe00:4a D 60.4152
N: IP fe80::ff:fe00:4b D 47.1699
N: IP fe80::ff:fe00:4c D 35.3553
N: IP fe80::ff:fe00:4d D 26.9258
N: IP fe80::ff:fe00:4e D 25.4951
N: IP fe80::ff:fe00:4f D 32.0156
N: IP fe80::ff:fe00:50 D 43.0116
N: IP fe80::ff:fe00:51 D 55.9017
N: IP fe80::ff:fe00:52 D 69.6419
N: IP fe80::ff:fe00:53 D 83.8153
N: IP fe80::ff:fe00:54 D 98.2344
N: IP fe80::ff:fe00:55 D 100.499
N: IP fe80::ff:fe00:56 D 85.5862
N: IP fe80::ff:fe00:57 D 70.7107
N: IP fe80::ff:fe00:58 D 55.9017
N: IP fe80::ff:fe00:59 D 41.2311
N: IP fe80::ff:fe00:5a D 26.9258
N: IP fe80::ff:fe00:5b D 14.1421
N: IP fe80::ff:fe00:5c D 11.1803
N: IP fe80::ff:fe00:5d D 22.3607
N: IP fe80::ff:fe00:5e D 36.4005
N: IP fe80::ff:fe00:5f D 50.9902
N: IP fe80::ff:fe00:60 D 65.7647
N: IP fe80::ff:fe00:61 D 80.6226
N: IP fe80::ff:fe00:62 D 95.5249
N: IP fe80::ff:fe00:63 D 100.125
N: IP fe80::ff:fe00:64 D 85.1469
N: IP fe80::ff:fe00:65 D 70.1783
N: IP fe80::ff:fe00:66 D 55.2268
N: IP fe80::ff:fe00:67 D 40.3113
N: IP fe80::ff:fe00:68 D 25.4951
N: IP fe80::ff:fe00:69 D 11.1803
N: IP fe80::ff:fe00:6a D 7.07107
N: IP fe80::ff:fe00:6b D 20.6155
N: IP fe80::ff:fe00:6c D 35.3553
N: IP fe80::ff:fe00:6d D 50.2494
N: IP fe80::ff:fe00:6e D 65.192
N: IP fe80::ff:fe00:6f D 80.1561
N: IP fe80::ff:fe00:70 D 95.1315
N: IP fe80::ff:fe00:71 D 101.98
N: IP fe80::ff:fe00:72 D 87.3212
N: IP fe80::ff:fe00:73 D 72.8011
N: IP fe80::ff:fe00:74 D 58.5235
N: IP fe80::ff:fe00:75 D 44.7214
N: IP fe80::ff:fe00:76 D 32.0156
N: IP fe80::ff:fe00:77 D 22.3607
N: IP fe80::ff:fe00:78 D 20.6155
N: IP fe80::ff:fe00:79 D 28.2843
N: IP fe80::ff:fe00:7a D 40.3113
N: IP fe80::ff:fe00:7b D 53.8516
N: IP fe80::ff:fe00:7c D 68.0074
N: IP fe80::ff:fe00:7d D 82.4621
N: IP fe80::ff:fe00:7e D 97.0824
N: IP fe80::ff:fe00:7f D 105.948
N: IP fe80::ff:fe00:80 D 91.9239
N: IP fe80::ff:fe00:81 D 78.2624
N: IP fe80::ff:fe00:82 D 65.192
N: IP fe80::ff:fe00:83 D 53.1507
N: IP fe80::ff:fe00:84 D 43.0116
N: IP fe80::ff:fe00:85 D 36.4005
N: IP fe80::ff:fe00:86 D 35.3553
N: IP fe80::ff:fe00:87 D 40.3113
N: IP fe80::ff:fe00:88 D 49.4975
